item,itemLabel,imdbidLabel
http://www.wikidata.org/entity/Q2721694,Tina Ambani,nm0612870
http://www.wikidata.org/entity/Q2722933,Sunidhi Chauhan,nm0154298
http://www.wikidata.org/entity/Q2726196,Shreyas Talpade,nm1662277
http://www.wikidata.org/entity/Q2726352,Tusshar Kapoor,nm0969428
http://www.wikidata.org/entity/Q2391584,Neten Chokling,nm0158923
http://www.wikidata.org/entity/Q2573055,Sonu Sood,nm1399243
http://www.wikidata.org/entity/Q2347167,Jugal Hansraj,nm0361407
http://www.wikidata.org/entity/Q2615641,Santosh Sivan,nm0007144
http://www.wikidata.org/entity/Q2460693,Cochin Haneefa,nm0359880
http://www.wikidata.org/entity/Q2364996,Prateik Babbar,nm3070408
http://www.wikidata.org/entity/Q2475653,Subhash Ghai,nm0007131
http://www.wikidata.org/entity/Q2376253,Rajneesh Duggal,nm3152983
http://www.wikidata.org/entity/Q2646553,N. T. Rama Rao,nm0004417
http://www.wikidata.org/entity/Q2383191,Arjun Kapoor,nm1819083
http://www.wikidata.org/entity/Q2393916,Shamita Shetty,nm0792906
http://www.wikidata.org/entity/Q2362968,Aftab Shivdasani,nm0012778
http://www.wikidata.org/entity/Q2051231,Hariharan,nm0363028
http://www.wikidata.org/entity/Q2721774,Sandeep Patil,nm1031907
http://www.wikidata.org/entity/Q2723876,Utpal Dutt,nm0244884
http://www.wikidata.org/entity/Q2735277,Prem Nazir,nm0623427
http://www.wikidata.org/entity/Q2737207,Kangana Ranaut,nm2144007
http://www.wikidata.org/entity/Q2475741,Nana Patekar,nm0007113
http://www.wikidata.org/entity/Q2748182,Jaspal Bhatti,nm0080377
http://www.wikidata.org/entity/Q2748319,Nayanthara,nm1521381
http://www.wikidata.org/entity/Q2634510,Parvathy Omanakuttan,nm4273257
http://www.wikidata.org/entity/Q2575841,Rati Agnihotri,nm0013159
http://www.wikidata.org/entity/Q2680378,Haradhan Bandopadhyay,nm0052329
http://www.wikidata.org/entity/Q2684290,Bhaskar Chandavarkar,nm0151292
http://www.wikidata.org/entity/Q2721868,Mandira Bedi,nm0990671
http://www.wikidata.org/entity/Q2723357,Moushumi Chatterjee,nm0154139
http://www.wikidata.org/entity/Q2723457,Sameera Reddy,nm1213820
http://www.wikidata.org/entity/Q2617551,Rubina Ali,nm3193186
http://www.wikidata.org/entity/Q2576856,Seema Biswas,nm0084443
http://www.wikidata.org/entity/Q2680357,Srabanti Chatterjee,nm3372981
http://www.wikidata.org/entity/Q2097394,Vishnuvardhan,nm0889542
http://www.wikidata.org/entity/Q2720141,Ilaiyaraaja,nm0006137
http://www.wikidata.org/entity/Q2752875,Aarya Babbar,nm1191646
http://www.wikidata.org/entity/Q2749279,Jyothika,nm0433392
http://www.wikidata.org/entity/Q2763244,Nirupa Roy,nm0747131
http://www.wikidata.org/entity/Q2723672,Namitha,nm1532511
http://www.wikidata.org/entity/Q2748513,Trisha Krishnan,nm1375534
http://www.wikidata.org/entity/Q2050240,Swarnalatha,nm0841913
http://www.wikidata.org/entity/Q2130107,Ramesh Mehta,nm1031273
http://www.wikidata.org/entity/Q4667424,Abhimanyu Singh,nm1358872
http://www.wikidata.org/entity/Q4699767,Ajit Bandyopadhyay,nm0051830
http://www.wikidata.org/entity/Q4692309,Agha,nm0013023
http://www.wikidata.org/entity/Q4725012,Ali Merchant,nm3241875
http://www.wikidata.org/entity/Q4700426,Akbar Khan,nm1139068
http://www.wikidata.org/entity/Q4673430,Achala Sachdev,nm0755087
http://www.wikidata.org/entity/Q4683114,Adivi Sesh,nm3414188
http://www.wikidata.org/entity/Q4701798,Akshat Chopra,nm3008537
http://www.wikidata.org/entity/Q4740053,Amar Talwar,nm1160492
http://www.wikidata.org/entity/Q4746306,Amin Gazi,nm1004362
http://www.wikidata.org/entity/Q4667468,Abhishek Kapoor,nm0438461
http://www.wikidata.org/entity/Q4667687,Abigail Jain,nm7638156
http://www.wikidata.org/entity/Q4668938,Inderjit Nikku,nm6205768
http://www.wikidata.org/entity/Q4684551,Adoor Pankajam,nm0659553
http://www.wikidata.org/entity/Q4694945,Ahana Deol,nm1435132
http://www.wikidata.org/entity/Q4696028,Ahmed Sidhique,nm3843863
http://www.wikidata.org/entity/Q4725551,Aliakbar Campwala,nm3580935
http://www.wikidata.org/entity/Q4739519,Amanchi Venkata Subrahmanyam,nm0837007
http://www.wikidata.org/entity/Q4740212,Amardeep Jha,nm1030306
http://www.wikidata.org/entity/Q4667906,Abir Chatterjee,nm3374672
http://www.wikidata.org/entity/Q4724667,Ali Asgar,tt1178147
http://www.wikidata.org/entity/Q4681309,Additi Gupta,nm3817232
http://www.wikidata.org/entity/Q4683080,Aditya Om,nm3749594
http://www.wikidata.org/entity/Q4667443,Abhinaya,nm4572244
http://www.wikidata.org/entity/Q4667441,Abhinayashree,nm1798888
http://www.wikidata.org/entity/Q4667465,Abhishek Chatterjee,nm0154108
http://www.wikidata.org/entity/Q4678398,Adah Sharma,nm3153204
http://www.wikidata.org/entity/Q4683087,Aditya Roy Kapur,nm3169069
http://www.wikidata.org/entity/Q4696338,Ahsaas Channa,nm1741856
http://www.wikidata.org/entity/Q4699783,Ajit Khan,nm0015000
http://www.wikidata.org/entity/Q4700745,Akhilendra Mishra,nm0592782
http://www.wikidata.org/entity/Q4701809,Akshay Kapoor,nm1747683
http://www.wikidata.org/entity/Q4695886,Ahmed Khan,nm0451155
http://www.wikidata.org/entity/Q4696779,Aideu Handique,nm0359554
http://www.wikidata.org/entity/Q4699624,Ajay,nm2496992
http://www.wikidata.org/entity/Q4699679,Ajaz Khan,nm3798423
http://www.wikidata.org/entity/Q4699975,Aju Varghese,nm4028151
http://www.wikidata.org/entity/Q4742138,Ameer Sultan,nm1417119
http://www.wikidata.org/entity/Q4727621,Alka Kubal,nm2453174
http://www.wikidata.org/entity/Q4733330,Allu Rama Lingaiah,nm0707972
http://www.wikidata.org/entity/Q4739489,Aman Verma,nm0990090
http://www.wikidata.org/entity/Q4740295,Amarjeet Shukla,nm1547189
http://www.wikidata.org/entity/Q4673976,Achyut Potdar,nm0693027
http://www.wikidata.org/entity/Q4696336,Ahsaan Qureshi,nm2741274
http://www.wikidata.org/entity/Q4699648,Ajay Mehta,nm0576538
http://www.wikidata.org/entity/Q4699811,Ajit Vachani,nm0882892
http://www.wikidata.org/entity/Q4724794,Ali Fazal,nm3170495
http://www.wikidata.org/entity/Q4724834,Ali Haji,nm2460840
http://www.wikidata.org/entity/Q4731165,Allari Naresh,nm2863651
http://www.wikidata.org/entity/Q4738809,Alyy Khan,nm1123840
http://www.wikidata.org/entity/Q4673791,Achint Kaur,nm1213227
http://www.wikidata.org/entity/Q4683060,Aditya Bhattacharya,nm1023986
http://www.wikidata.org/entity/Q4683076,Aditya Lakhia,nm1004575
http://www.wikidata.org/entity/Q4700329,Akash Dasnayak,nm3449542
http://www.wikidata.org/entity/Q4700342,Akashdeep Saigal,nm1876456
http://www.wikidata.org/entity/Q4701813,Akshay Oberoi,nm0643348
http://www.wikidata.org/entity/Q4683039,Aditi Rao Hydari,nm2390814
http://www.wikidata.org/entity/Q4683086,Aditya Redij,nm2983167
http://www.wikidata.org/entity/Q4691545,Agathiyan,nm0012892
http://www.wikidata.org/entity/Q4697419,Aindrita Ray,nm3766040
http://www.wikidata.org/entity/Q4699184,Aishwarya Sakhuja,nm4119465
http://www.wikidata.org/entity/Q4727622,Alka Verma,nm4470903
http://www.wikidata.org/entity/Q4701778,Aksha Pardasany,nm4565031
http://www.wikidata.org/entity/Q4701786,Akshara Gowda,nm5566329
http://www.wikidata.org/entity/Q4701802,Akshay Anand,nm1014371
http://www.wikidata.org/entity/Q4667376,Abhi Bhattacharya,nm0080337
http://www.wikidata.org/entity/Q4667902,Abir Abrar,nm3474678
http://www.wikidata.org/entity/Q4740004,Amar Babaria,nm1794381
http://www.wikidata.org/entity/Q4740037,Amar Noorie,nm2385505
http://www.wikidata.org/entity/Q4740056,Amar Upadhyay,nm0990640
http://www.wikidata.org/entity/Q4741486,Ambili Devi,nm1463126
http://www.wikidata.org/entity/Q4721566,Alexx O'Nell,nm2674337
http://www.wikidata.org/entity/Q4682495,Atharvaa,nm3606427
http://www.wikidata.org/entity/Q4727615,Alka Amin,nm1320935
http://www.wikidata.org/entity/Q4731180,Allauddin,nm3492864
http://www.wikidata.org/entity/Q4699751,Ajinkya Deo,nm0219943
http://www.wikidata.org/entity/Q4699893,Ajmal Ameer,nm2775995
http://www.wikidata.org/entity/Q4701830,Akshita Kapoor,nm3242428
http://www.wikidata.org/entity/Q4745964,Amey Pandya,nm2097061
http://www.wikidata.org/entity/Q4746097,Ami Trivedi,nm4433774
http://www.wikidata.org/entity/Q4746754,Amirbai Karnataki,nm0439793
http://www.wikidata.org/entity/Q4742143,Ameeta,nm0024526
http://www.wikidata.org/entity/Q4699652,Ajay Rao,nm5707073
http://www.wikidata.org/entity/Q4683050,Aditya,nm5746542
http://www.wikidata.org/entity/Q4683085,Aditya Narayan,nm0621251
http://www.wikidata.org/entity/Q4667436,Abhinav Shukla,nm5024116
http://www.wikidata.org/entity/Q4724516,Ali,nm0019382
http://www.wikidata.org/entity/Q4683044,Aditi Sharma,nm2586396
http://www.wikidata.org/entity/Q278761,Rajeevan,nm1961264
http://www.wikidata.org/entity/Q278006,Rahman,nm0706721
http://www.wikidata.org/entity/Q277313,Philomina,nm0680927
http://www.wikidata.org/entity/Q2792151,Jayiram Samal,nm3374348
http://www.wikidata.org/entity/Q2839609,Anurag Kashyap,nm0440604
http://www.wikidata.org/entity/Q277327,Parvathy,nm0664104
http://www.wikidata.org/entity/Q2877914,Babita,nm0044999
http://www.wikidata.org/entity/Q2815590,Arunoday Singh,nm3349461
http://www.wikidata.org/entity/Q2992346,Vincent,nm1588088
http://www.wikidata.org/entity/Q46392,Amjad Khan,nm0451166
http://www.wikidata.org/entity/Q2861476,Arjun Mathur,nm1464837
http://www.wikidata.org/entity/Q2866593,Ashutosh Lobo Gajiwala,nm3193041
http://www.wikidata.org/entity/Q2880506,M. Balamuralikrishna,nm0471435
http://www.wikidata.org/entity/Q312092,Abbas,nm0007806
http://www.wikidata.org/entity/Q2841613,Vikas Bhalla,nm0080205
http://www.wikidata.org/entity/Q2850382,Ann Firbank,nm0278615
http://www.wikidata.org/entity/Q2917149,Sunitha Upadrashta,nm0839281
http://www.wikidata.org/entity/Q2824471,Aditya Pancholi,nm0659156
http://www.wikidata.org/entity/Q2845331,Anant Mahadevan,nm0536705
http://www.wikidata.org/entity/Q2850229,Anjali Jay,nm1420538
http://www.wikidata.org/entity/Q2876219,Mukul Dev,nm0222143
http://www.wikidata.org/entity/Q299136,Amrita Rao,nm1182255
http://www.wikidata.org/entity/Q167636,Farah Khan,nm0007134
http://www.wikidata.org/entity/Q158745,Juhi Chawla,nm0004487
http://www.wikidata.org/entity/Q277725,Indrajith Sukumaran,nm1011348
http://www.wikidata.org/entity/Q127868,M. G. Ramachandran,nm0707901
http://www.wikidata.org/entity/Q310375,Kunal Nayyar,nm2471798
http://www.wikidata.org/entity/Q312787,Anant Nag,nm0619047
http://www.wikidata.org/entity/Q140648,Janani Iyer,nm3817633
http://www.wikidata.org/entity/Q146444,Nutan Bahl,nm0638295
http://www.wikidata.org/entity/Q159178,Deepika Padukone,nm2138653
http://www.wikidata.org/entity/Q68459,Shanta Meena Bhaskar,nm1027293
http://www.wikidata.org/entity/Q258820,Rishi Kapoor,nm0438501
http://www.wikidata.org/entity/Q158225,Aruna Irani,nm0045119
http://www.wikidata.org/entity/Q270665,Shilpa Shetty,nm0792908
http://www.wikidata.org/entity/Q140642,Manobala,nm1007581
http://www.wikidata.org/entity/Q277422,Mukesh,nm0611481
http://www.wikidata.org/entity/Q292943,Shriya Saran,nm1328152
http://www.wikidata.org/entity/Q157901,Reena Roy,nm0747155
http://www.wikidata.org/entity/Q159166,Vidya Balan,nm1799038
http://www.wikidata.org/entity/Q317425,Abdur Rashid Kardar,nm0439074
http://www.wikidata.org/entity/Q319491,Shahid Kapoor,nm1372788
http://www.wikidata.org/entity/Q174648,Mani Ratnam,nm0711745
http://www.wikidata.org/entity/Q184411,Zeenat Aman,nm0023868
http://www.wikidata.org/entity/Q235550,Y. Gee. Mahendra,nm1559594
http://www.wikidata.org/entity/Q277309,Vinayakan,nm2035937
http://www.wikidata.org/entity/Q277992,Urvashi,nm0882219
http://www.wikidata.org/entity/Q290322,Malaika Arora,nm0037019
http://www.wikidata.org/entity/Q262665,Mallika Sherawat,nm1324246
http://www.wikidata.org/entity/Q263834,Diana Hayden,nm1350582
http://www.wikidata.org/entity/Q266137,Satyen Kappu,nm1566068
http://www.wikidata.org/entity/Q151505,Sonia Deepti,nm2980056
http://www.wikidata.org/entity/Q79845,Madhu Shalini,nm3764185
http://www.wikidata.org/entity/Q113359,Tulsi Chakraborty,nm0149831
http://www.wikidata.org/entity/Q146724,Tanuja,nm0849863
http://www.wikidata.org/entity/Q146830,Tanishaa Mukerji,nm0849500
http://www.wikidata.org/entity/Q151798,Tamannaah,nm1961459
http://www.wikidata.org/entity/Q158558,Dimple Kapadia,nm0438092
http://www.wikidata.org/entity/Q121077,Bhimsen Joshi,nm1300172
http://www.wikidata.org/entity/Q242508,Jyoti Amge,nm5956253
http://www.wikidata.org/entity/Q245862,Vaibhavi Merchant,nm0580355
http://www.wikidata.org/entity/Q140660,Devadarshini,nm3164827
http://www.wikidata.org/entity/Q260480,Priya Raman,nm0698181
http://www.wikidata.org/entity/Q188744,Freida Pinto,nm2951768
http://www.wikidata.org/entity/Q158214,Bipasha Basu,nm0060607
http://www.wikidata.org/entity/Q292967,Celina Jaitly,nm1380415
http://www.wikidata.org/entity/Q186606,Manisha Koirala,nm0463539
http://www.wikidata.org/entity/Q330315,Javed Jaffrey,nm0412917
http://www.wikidata.org/entity/Q259379,Anoushka Shankar,nm0788154
http://www.wikidata.org/entity/Q272014,Konkona Sen Sharma,nm1234298
http://www.wikidata.org/entity/Q277665,Prabhu Ganesan,nm0694893
http://www.wikidata.org/entity/Q277698,Yaragudipati Venkata Mahalakshmi,nm0482285
http://www.wikidata.org/entity/Q277729,Shankar Panikkar,nm0788152
http://www.wikidata.org/entity/Q277996,Revathi,nm0720763
http://www.wikidata.org/entity/Q277699,Ambika,nm0024302
http://www.wikidata.org/entity/Q277671,Shalini Kumar,nm0787748
http://www.wikidata.org/entity/Q292958,Amrita Arora,nm1147677
http://www.wikidata.org/entity/Q255076,Sushmita Sen,nm0784047
http://www.wikidata.org/entity/Q258005,Arvind Swamy,nm0841552
http://www.wikidata.org/entity/Q312789,Shakti Kapoor,nm0007106
http://www.wikidata.org/entity/Q277284,Kunjikkuttan Thampuran,nm4675045
http://www.wikidata.org/entity/Q327446,Suraj Sharma,nm4139037
http://www.wikidata.org/entity/Q277319,Mythili,nm3755823
http://www.wikidata.org/entity/Q158266,Bindu,nm0082848
http://www.wikidata.org/entity/Q277662,Rohini,nm1094188
http://www.wikidata.org/entity/Q312783,Vivek,nm0900266
http://www.wikidata.org/entity/Q256155,Devan,nm0222181
http://www.wikidata.org/entity/Q277300,Ashokan,nm0039596
http://www.wikidata.org/entity/Q312781,Imran Khan,nm1405359
http://www.wikidata.org/entity/Q277288,Radhika,nm2390400
http://www.wikidata.org/entity/Q278015,Bhavana,nm1418952
http://www.wikidata.org/entity/Q277336,Geetha,nm0311677
http://www.wikidata.org/entity/Q313243,Chiranjeevi,nm0158112
http://www.wikidata.org/entity/Q313025,John Abraham,nm1303433
http://www.wikidata.org/entity/Q270691,Sridevi,nm0004437
http://www.wikidata.org/entity/Q32923,Rituparno Ghosh,nm0315916
http://www.wikidata.org/entity/Q42018,Anuradha Paudwal,nm0666715
http://www.wikidata.org/entity/Q46683,N. Santhanam,nm1962272
http://www.wikidata.org/entity/Q48619,Bobby Deol,nm0219967
http://www.wikidata.org/entity/Q2839215,Alok Nath,nm0622186
http://www.wikidata.org/entity/Q277306,Kaveri,nm1180330
http://www.wikidata.org/entity/Q38160,Waris Ahluwalia,nm1753302
http://www.wikidata.org/entity/Q38393,Asha Bhosle,nm0080427
http://www.wikidata.org/entity/Q130608,Sangita,nm4971633
http://www.wikidata.org/entity/Q277331,Karthika,nm0440232
http://www.wikidata.org/entity/Q36881,Madhubala,nm0534870
http://www.wikidata.org/entity/Q48618,Arjan Bajwa,nm1480555
http://www.wikidata.org/entity/Q55682,Satish Alekar,nm2969323
http://www.wikidata.org/entity/Q9570,Amitabh Bachchan,nm0000821
http://www.wikidata.org/entity/Q63730,Genelia D'Souza,nm1299510
http://www.wikidata.org/entity/Q51489,M. Night Shyamalan,nm0796117
http://www.wikidata.org/entity/Q277703,Anjali,nm3592766
http://www.wikidata.org/entity/Q2889197,Harish Patel,nm0665370
http://www.wikidata.org/entity/Q9535,Shah Rukh Khan,nm0451321
http://www.wikidata.org/entity/Q55745,Govindrao Tembe,nm0854569
http://www.wikidata.org/entity/Q16379,Sabyasachi Chakraborty,nm0149837
http://www.wikidata.org/entity/Q44482,The Great Khali,nm1724637
http://www.wikidata.org/entity/Q48289,Sudha Chandran,nm0151534
http://www.wikidata.org/entity/Q58112,Vikram Prabhu,nm5076645
http://www.wikidata.org/entity/Q25547,Poornitha,nm3277136
http://www.wikidata.org/entity/Q60068,Rajinikanth,nm0707425
http://www.wikidata.org/entity/Q46018,Raima Sen,nm0784025
http://www.wikidata.org/entity/Q48622,Esha Deol,nm0219968
http://www.wikidata.org/entity/Q277292,Vineeth,nm0898913
http://www.wikidata.org/entity/Q4100804,Shweta Bhardwaj,nm3046752
http://www.wikidata.org/entity/Q3874276,Neha Kapur,nm2594626
http://www.wikidata.org/entity/Q3939264,Robin Bhatt,nm0080327
http://www.wikidata.org/entity/Q3764579,Gopichand,nm1385228
http://www.wikidata.org/entity/Q3951197,Sayali Bhagat,nm2345675
http://www.wikidata.org/entity/Q3763990,Thotta Tharani,nm0857068
http://www.wikidata.org/entity/Q3764108,Suthivelu,nm0892742
http://www.wikidata.org/entity/Q3765047,Ram Charan Teja,nm2776304
http://www.wikidata.org/entity/Q4204522,Pranitha Subhash,nm3912256
http://www.wikidata.org/entity/Q3764281,Bharathi Vishnuvardhan,nm0080247
http://www.wikidata.org/entity/Q3765059,M. M. Keeravani,nm0444807
http://www.wikidata.org/entity/Q3785692,Himani Shivpuri,nm0794510
http://www.wikidata.org/entity/Q3635980,Nadira Babbar,nm1318321
http://www.wikidata.org/entity/Q3635516,Mohan Babu,nm0595934
http://www.wikidata.org/entity/Q3652147,Navaneet Kaur,nm2486724
http://www.wikidata.org/entity/Q3633989,Anita Hassanandani,nm1595109
http://www.wikidata.org/entity/Q3763980,Raaj Kumar,nm0474855
http://www.wikidata.org/entity/Q3635226,Nachiket Dighe,nm1614545
http://www.wikidata.org/entity/Q3635459,Ram Kapoor,nm0438632
http://www.wikidata.org/entity/Q3765138,Kanta Rao,nm0710564
http://www.wikidata.org/entity/Q3676086,Chunky Pandey,nm0659233
http://www.wikidata.org/entity/Q3634967,Kitu Gidwani,nm0317307
http://www.wikidata.org/entity/Q3816132,Koel Purie,nm1217675
http://www.wikidata.org/entity/Q3818315,Kiran Karmarkar,nm3245943
http://www.wikidata.org/entity/Q4661483,Aamir Ali,nm1269330
http://www.wikidata.org/entity/Q3764055,Aarya Ambekar,nm4728596
http://www.wikidata.org/entity/Q3764273,Pandari Bai,nm0659250
http://www.wikidata.org/entity/Q3764204,T. S. Nagabharana,nm0619056
http://www.wikidata.org/entity/Q3764125,T. G. Kamala Devi,nm0845797
http://www.wikidata.org/entity/Q3765218,Yogeeta Bali,nm0050197
http://www.wikidata.org/entity/Q3635762,Ashok Saraf,nm0764769
http://www.wikidata.org/entity/Q4319574,Shraddha Das,nm3114334
http://www.wikidata.org/entity/Q4166590,Kelly Dorji,nm1795256
http://www.wikidata.org/entity/Q4160503,Deepali Joshi-Shah,nm2912685
http://www.wikidata.org/entity/Q3908346,Pooja Chopra,nm3194282
http://www.wikidata.org/entity/Q4171474,Drashti Dhami,nm4396059
http://www.wikidata.org/entity/Q4661499,Aamir Raza Husain,nm0403822
http://www.wikidata.org/entity/Q4661535,Anand Goradia,nm3251890
http://www.wikidata.org/entity/Q3890321,Ayesha Kapur,nm1754159
http://www.wikidata.org/entity/Q4277747,Meghna Malik,nm1386135
http://www.wikidata.org/entity/Q4279645,Vibhavari Deshpande,nm3252571
http://www.wikidata.org/entity/Q4319578,Urmila Kanetkar- Kothare,nm2522689
http://www.wikidata.org/entity/Q3845384,Marc Robinson,nm2089638
http://www.wikidata.org/entity/Q4141279,Randeep Hooda,nm0393535
http://www.wikidata.org/entity/Q4661550,Aanchal Kumar,nm3128492
http://www.wikidata.org/entity/Q4507797,Gurmeet Choudhary,nm3073211
http://www.wikidata.org/entity/Q4357646,Dada Kondke,nm0464880
http://www.wikidata.org/entity/Q4445352,Sudhanshu Pandey,nm0659249
http://www.wikidata.org/entity/Q4661117,Aadesh Chaudhary,tt7280694
http://www.wikidata.org/entity/Q4662722,Aashish Chaudhary,nm0996627
http://www.wikidata.org/entity/Q4648465,A. V. M. Rajan,nm0707345
http://www.wikidata.org/entity/Q4661125,Aadhi Pinisetty,nm3942577
http://www.wikidata.org/entity/Q4661435,Aamani,nm0007404
http://www.wikidata.org/entity/Q4661497,Aamir Bashir,nm2085856
http://www.wikidata.org/entity/Q4662645,Aarti Chhabria,nm1175188
http://www.wikidata.org/entity/Q3899724,Ashok Kumar,nm0006369
http://www.wikidata.org/entity/Q4540513,'Punnagai Poo' Gheetha,nm1961056
http://www.wikidata.org/entity/Q4661551,Aanchal Munjal,nm3993263
http://www.wikidata.org/entity/Q4662700,Aasif Sheikh,nm0790858
http://www.wikidata.org/entity/Q4504392,Pitobash Tripathy,nm3329873
